Season,Episode,Character,Line,Motion,Polarity,Subjectivity
3,11,Ted,"Well, that's cute. But she's not my neighbor, she's my doctor. So if you'll excuse me...",[],0.225,0.525
3,11,Robin,"Wait, Ted, Barney has a point. Remember what happened with me and curt down at the station?",[],-0.15555555555555559,0.2888888888888889
3,11,Marshall,"Oh, yeah, and remember what happened with us and the gerards across the hall?",[],0.0,0.0
3,11,Barney,Need i remind you about me and Wendy the waitress?,[],0.0,0.0
3,11,Barney,"good, then we've got a solid half hour. And in that time, we will convince you not to set foot out that door. It's a story older than time, my friend, and it always plays out in the same eight steps. Step 1: Attraction.",[],0.13999999999999999,0.265
3,11,Barney,It's true.,[],0.35,0.65
3,11,Marshall,That's not even possible.,[],0.0,1.0
3,11,Barney,12 of them.,[],0.0,0.0
3,11,Marshall,There's no way.,[],0.0,0.0
3,11,Barney,Thanks.,[],0.2,0.2
3,11,Marshall,"Oh, hi, welcome to the building. Yeah.",[],0.8,0.9
3,11,Lily,We love brunch!,[],0.625,0.6
3,11,Robin,yeah!,[],0.0,0.0
3,11,Robin,"Oh, welcome. You look really familiar. Are you a former athlete?",[],0.39166666666666666,0.4666666666666666
3,11,Barney,"But you know better. You've seen your friends make the same mistakes before. You've laughed smugly at them. Idiots! But still, you think, ""this is different. The platinum rule doesn't apply to me."" And that step 2! Bargaining.",['(laughs)'],0.039999999999999994,0.445
3,11,Robin,I think i've got a little crush on our sports guy.,[],-0.1875,0.5
3,11,Robin,"I know, i know but he used to play hockey, and i'm canadian. I can't help it. If he were missing some teeth, i probably would have already hit that.",[],-0.2,0.05
3,11,Lily,"Robin, it's a mistake. Remember what happened with me and Marshall? The Gerards across the hall?",[],0.0,0.0
3,11,Lily,Michael and LAura. They're awesome. We're gonna invite them over for dinner.,[],1.0,1.0
3,11,Ted,"This is NYC.You don't get close to the neighbors. You nod at them politely in the hall. You call the cops if you haven't seen them in a while and you smell something funny, and that is it.",[],0.25,1.0
3,11,Lily,we're not gonna date them. We're just gonna be friends with them.,[],0.0,0.0
3,11,Barney,That's the couples version of dating.,[],0.0,0.0
3,11,Robin,"And you've got the couples version of the hots for them. Oh, yeah, you want to browse at pottery barn with them. You want to go antiquing with them, don't you? Oh, yeah, you want to antique the crap out of them.",[],-0.8,0.8
3,11,Barney,Need i remind you what happened with me and Wendy the waitress?,[],0.0,0.0
3,11,Barney,I've decided to seduce Wendy the waitress.,[],0.0,0.0
3,11,Barney,Request denied! What rule is there that say's i can't seduce the waitress at my favorite bar?,[],0.5,1.0
3,11,Lily,I don't know. I'd expect you to have one already.,[],0.0,0.0
3,11,Robin,"Yeah, with some sort of catchy name.",[],0.0,0.0
3,11,Barney,"Well, i don't. I don't have one and i never will be because it's a great idea. Come on, guys! She's gullible. I'm bored. We're perfect for each other.",[],0.34375,0.78125
3,11,Ted,"Barney, we love this bar. If you screxw over Wendy the waitress, you're going to kill the bar.",[],0.5,0.6
3,11,Robin,Bar killer.,[],0.0,0.0
3,11,Marshall,"Don't kill the bar, dude.",[],0.0,0.0
3,11,Barney,"yeah, well... I think it'll be okay.",[],0.5,0.5
3,11,Marshall,"yeah, well, i think it'll be okay.",[],0.5,0.5
3,11,Robin,"yeah, well... I think it'll be okay.",[],0.5,0.5
3,11,Robin,And it was a huge mistake.,[],0.4000000000000001,0.9
3,11,Ted,"yeah, well... I think it'll be okay.",[],0.5,0.5
3,11,Barney,"Ted, trust me. You don't want to do this.",[],0.0,0.0
3,11,Ted,"Look, Stella and i are adults; we're both smart, mature people capable of making good decisions.",[],0.30357142857142855,0.4357142857142857
3,11,Robin,You have a butterfly tramp stamp.,[],0.0,0.0
3,11,Ted,"We're just seeing a movie. If it seems at all weird, i'll back off.",[],-0.25,0.5
3,11,Barney,That's what everyone thinks and then along comes step 3: Submission.,[],0.0,0.0
3,11,Barney,Good night!,[],0.875,0.6000000000000001
3,11,Barney,Not at all.,[],0.0,0.0
3,11,Lily,Want to have dinner with us tonight?,[],0.0,0.0
3,11,Barney,Club soda can get anything off.,[],0.0,0.0
3,11,Barney,"hey, can i get a gin and tonic?",[],0.0,0.0
3,11,Ted,"See, i bet you didn't pay for that gin and tonic.",[],0.0,0.0
3,11,Barney,"oh, i paid for it.",[],0.0,0.0
3,11,Ted,"But you got to admit, there is an upside to breaking the platinum rule. Like maybe as her boyfrien, i could get a discount on treatments.",[],0.0,0.0
3,11,Barney,"Oh, Ted, of course there's an upside. At first, that's step 4: Perks.",[],0.25,0.3333333333333333
3,11,Robin,"we can split a cab to work together. We always have a standing lunch date. And last night, at the hockey game, Curt got us into the locker room, and i met Mason Raymond. Left wing for the Vancouver canucks.",[],-0.13333333333333333,0.15555555555555556
3,11,Barney,What the opposite of name-dropping?,[],0.0,0.0
3,11,Robin,"Damn it you guys, be psyched. Yes, we see each other every day, but i think it's going really well.",[],0.037500000000000006,0.2875
3,11,Lily,That's what we thought.,[],0.0,0.0
3,11,Lily,And it's so conveniant. They're right across the hall. Say it's sunday and we want to have a brunch double date with someone.,[],0.14285714285714285,0.26785714285714285
3,11,Marshall,We just go across the hall.,[],0.0,0.0
3,11,Lily,And say we want to have a dinner party exploring the wine and cuisine of France's Loire Valley.,[],0.0,0.0
3,11,Lily,Say we want to play a game of charades...,[],-0.4,0.4
3,11,Lily,"Come on people, get excited for us! We've got a great thing going here.",[],0.634375,0.75
3,11,Barney,That's what i thought.,[],0.0,0.0
3,11,Marshall,"Dude, you got to flick it.",[],0.0,0.0
3,11,Barney,you don't have... ,['(Wendy the waitress comes and serves food to Barney)'],0.0,0.0
3,11,Barney,"Come on, guys, free nachos. What?",[],0.4,0.8
3,11,Ted,We like this bar.,[],0.0,0.0
3,11,Ted,"Barney, we love this bar.",[],0.5,0.6
3,11,Ted,This bar is like home to us.,[],0.0,0.0
3,11,Lily,You're killing the bar.,[],0.0,0.0
3,11,Barney,I'm not killing the bar. Wendy the waitress has seen how i operate in this place. It is perfectly clear to everyone involved that this is nothing more than a temporary fling.  It's fiiine.,"['(Wendy starves him, lovely)']",0.3,0.44166666666666665
3,11,Marshall,It's fine.,[],0.4166666666666667,0.5
3,11,Robin,It's fine.,[],0.4166666666666667,0.5
3,11,Robin,But it wasn't.,[],0.0,0.0
3,11,Barney,Which brings us to step 5: THE TIPPING POINT.,[],0.0,0.0
3,11,Robin,Thanks iron man we'll be right back.,[],0.1619047619047619,0.24523809523809526
3,11,Robin,So you want to do something later?,[],0.0,0.0
3,11,Robin,What are you talking about?,[],0.0,0.0
3,11,Robin,"oh, um, i'm sorry, i-i guess i just forgot.",[],-0.5,1.0
3,11,Marshall,"on my suggestion, you... ",['(Barney looks at a girl)'],0.0,0.0
3,11,Barney,"hey, Wendy, uh, do me a favor and send a glass of champagne to that pretty young girl over there.",[],0.175,0.7
3,11,Barney,over there... YOU... you're the pretty young thing...is what i meant. Champagne? Would you? on me.,[],0.175,0.7
3,11,Barney,okay. All right.,[],0.39285714285714285,0.5178571428571428
3,11,Lily,"um, well, we actually have tickets...",[],0.0,0.1
3,11,Marshall,"Dude, actually, we made other plans, so... okay  one word. 2 syllables. Sounds like... parades: charades.",['(Michael mimes)'],0.125,0.325
3,11,Barney,which brings to step 6.,[],0.0,0.0
3,11,Ted,"Yeah, listen i'm leaving so if you want to write the rest of these down, i will read it tomorrow.",[],-0.15555555555555559,0.2888888888888889
3,11,Barney,Don't do this Ted.,[],0.0,0.0
3,11,Ted,You want to get out of the way?,[],0.0,0.0
3,11,Ted,Don't do this Ted. Don't ,['(He brushes his hair in a mess)'],0.0,0.0
3,11,Ted,Dude! ya! It was perfect! You're such a jerk!,[],0.5,0.75
3,11,Barney,Which brings us to step 6. You finally realize you've made a huge mistake and now you have to live with it. Step 6 is called purg... wait for it. Keep waiting. Keep waiting for the eternity only to dicover there's no escap-atory.,[],0.1340909090909091,0.85
3,11,Robin,"God, i'm such an idiot.",[],-0.4,0.65
3,11,Marshall,yeah.,[],0.0,0.0
3,11,Robin,"Curt ""the iron man"" irons keeps leaving me love notes on post-its. On the teleprompter, on my desk, on the coffee-maker, on the jar of sugar packets next to the coffee-maker.",[],0.25,0.3
3,11,Robin,The iron man. oh!,[],0.0,0.0
3,11,Marshall,I remember that.,[],0.0,0.0
3,11,Marshall,Ro! we are such idiots!,[],-0.5,0.65
3,11,Barney,Yeah!,[],0.0,0.0
3,11,Lily,"Every time we step out the door, they're out there waiting for us. Sometimes, we'll send Ted out first as a scout. Nobody's there. Then we'll go out one second later, and there they are.",[],0.08333333333333333,0.1111111111111111
3,11,Marshall,It's freakin' supernatural. Are they ghosts? Can only we see them?,[],0.08333333333333333,0.7833333333333333
3,11,Lily,"""Hey neighbor!"" ""Hey, neighbor""""Hey neighbor.""",[],0.0,0.0
3,11,Barney,I remember that.,[],0.0,0.0
3,11,Barney,How could you guys let me date Wendy the waitress?,[],0.0,0.0
3,11,Marshall,Don't kill the bar dude!,[],0.0,0.0
3,11,Barney,tss ,"['(He looks at a girl but Wendy is right behind, she smiles, he looks desperate)']",0.0,0.0
3,11,Ted,"You've got a whole meat locker at home full of corpses, don't you?",[],0.275,0.47500000000000003
3,11,Barney,"Now look at me. Declawed. Neutered. What was once my jungle is now my zoo and i am forced to mate with the same old lioness again, and again, and again while families pay to watch.",[],-0.06666666666666668,0.17500000000000002
3,11,Ted,"yeah, this metaphor's really falling apart.",[],0.2,0.2
3,11,Barney,"Put a bell around my neck and scratch my belly kids, for i am just a docile housecat now. Miaou!",[],0.0,0.0
3,11,Lily,"Well, we love this bar. You can't dump her. Marry her if you have to.",[],0.5,0.6
3,11,Robin,Wendy the waitress hyphen Stinson.,[],0.0,0.0
3,11,Marshall,don't kill the bar dude.,[],0.0,0.0
3,11,Barney,"And so, inevitably, you have to do the thing you've been dreading all along. Now, a relationship-ectomy is a delicate surgery as it is, but in the case of the platinum rule, it takes a very, very steady hand, and that's step 7: CONFRONTATION.",[],-0.027777777777777773,0.85
3,11,Robin,"Curt, we need to talk. I like you...",[],0.0,0.0
3,11,Marshall,"guys, we like you a lot...",[],0.0,0.0
3,11,Barney,I don't like you.,[],0.0,0.0
3,11,Robin,"We're pretending this works, but it doesn't. And i'm getting a little sick of the whole charade.",[],-0.2339285714285714,0.5857142857142857
3,11,Lily,We're getting a little sick of charades.,[],-0.45089285714285715,0.6785714285714286
3,11,Barney,"I mean, i don't like you that way. I used to like you that way but now that i've seen everything there is to see, i don't know, i kind of want to see those same parts just on other girls.",[],0.040624999999999994,0.521875
3,11,Robin,So maybe we could go back to just being coworkers.,[],0.0,0.0
3,11,Marshall,Maybe we should just go back to being neighbors.,[],0.0,0.0
3,11,Barney,"other girls and you, if you're into that but the other girls have to be there, too. That's the important part.",[],0.05000000000000001,0.5833333333333334
3,11,Barney,or that. Let's say it's that. So can i get a gin and tonic?,[],0.0,0.0
3,11,Barney,"And in any other relationship, that would be it. End of story. But because you have to see this person again, there's a step 8: FALLOUT.",[],-0.125,0.375
3,11,Robin,"And now, here's Curt ""the iron man"" irons with sports. Curt?  Curt?","[""(he's demoralized)""]",0.0,0.0
3,11,Robin,"Uh, well, their perimeter shooting has been a little bit off this season...",[],-0.1875,0.5
3,11,Robin,And that's sports.,[],0.0,0.0
3,11,Lily,Do you see anything?,[],0.0,0.0
3,11,Marshall,I think we're clear.,[],0.10000000000000002,0.3833333333333333
3,11,Lily,ok go go go. ,"['(They go out but the door of the Gerards opens, they gets in quickly)']",0.5,0.5
3,11,Marshall,That was close.,[],0.0,0.0
3,11,Lily,Too close.  You've got to be kidding me. What do we do?,['(Someone knocks on the door)'],0.0,0.0
3,11,Marshall,I have no idea. ,['(it knocks again)'],0.0,0.0
3,11,Ted,"guys, are you here? I forgot my keys. Can you open up?",[],0.0,0.5
3,11,Lily,It's just Ted!,[],0.0,0.0
3,11,Marshall,Wait! ,['(He looks at the judha: Ted is alone)'],0.0,0.0
3,11,Ted,Hello? Guys? ,['(Marshall looks again and see the Gerards go out their apartment)'],0.0,0.0
3,11,Marshall,"Baby, we only have one choice.",[],0.0,1.0
3,11,Lily,"Okay, hurry!  Michael and Laura are probably...",['(They come down to the rescue ladder)'],0.625,0.5
3,11,Barney,Thanks Wendy. Of course we can.,[],0.2,0.2
3,11,Ted,waouh. I've got to hand it to Wendy the waitress that was very mature of her.,[],0.13,0.13
3,11,Barney,She's gonna try to kill me. This is poisoned.,[],0.0,0.0
3,11,Ted,What? You're being ridiculous.,[],-0.3333333333333333,1.0
3,11,Barney,Yours is poisoned too. She's trying to kill me and everyone close to me.,[],0.0,0.0
3,11,Ted,What are you talking about?,[],0.0,0.0
3,11,Barney,"Ted! Look at the facts. I dump her and she says ""no hard feelings"". She's a psycho! What other explanation is there?",[],0.028645833333333343,0.4583333333333333
3,11,Ted,"Uh, that you're letting yourself believe she's crazy so you don't have to face the far more likely possibility that she doesn't want to date you either?",[],0.0,0.85
3,11,Barney,Where did Marshall get that hamburger?,[],0.0,0.0
3,11,Ted,"I don't know, i guess Wendy the Waitress brought it to him.",[],0.0,0.0
3,11,Marshall,Dude.,[],0.0,0.0
3,11,Barney,You're welcome.,[],0.8,0.9
3,11,Robin,"Wait a second. You've been sitting here, pretending to be the expert on all this, but the truth is, this was no real fallout from your breakup at all?",[],-0.05,0.15000000000000002
3,11,Barney,Yet.,[],0.0,0.0
3,11,Robin,You're an idiot.,[],-0.8,0.8
3,11,Ted,"All right, i'm taking off.",[],0.2857142857142857,0.5357142857142857
3,11,Barney,What?,[],0.0,0.0
3,11,Ted,I have a date. ,"[""(Barney brushes Ted's hair in a mess)""]",0.0,0.0
3,11,Ted,You're such a jerk!,[],0.0,0.5
3,11,Barney,"Ted, have you not been listening? Attraction, bargaining, submission, perks, tipping point, purgatory, confrontation, fallout! These things will all happen to you as surely as they happened to all of us! It's a rule of nature.",[],0.625,0.8888888888888888
3,11,Ted,"Well, i'm sick of all the rules! There's too many of them! The hot/crazy scale, the lemon law, the platinum rule! If everyone in the world followed every one of your rules, the human race would cease to exist. Yes chances are to Stella and I are not going to live happily ever after the overwhelming odds have it ending badly. And when that happens, it'll be for one of a million possible reasons. But that doesn't mean i'm not gonna try. And when it does fail, so help me god, it's not gonna be because of some rule.  PS: you just made my hair look awesome. Good night. ","['(He watches himself in th mirror)', '(He leaves)']",0.12602137445887449,0.6842757936507936
3,11,Marshall,"So what do you mean ""it wasn't a date""?",[],-0.3125,0.6875
3,11,Ted,She thought we were seeing a movie just as friends.,[],0.0,0.0
3,11,Marshall,Why would she think that?,[],0.0,0.0
3,11,Robin,Did she see your tattoo and assume you were gay?,[],0.4166666666666667,0.5833333333333334
3,11,Ted,"Apparently, there's a rule that says i can't date Stella.",[],0.05,0.35
3,11,Barney,"Exactly, the platinum rule. Stella reads my blog.",[],0.25,0.25
3,11,Ted,"No, this rule comes from the american medical association. Doctors aren't legally allowed to date their patients.",[],0.06666666666666667,0.06666666666666667
3,11,Lily,"Oh, sorry Ted.",[],-0.5,1.0
3,11,Ted,It's okay. What are you guys watching?,[],0.5,0.5
3,11,Robin,Thanks for watching.,[],0.2,0.2
3,11,Lily,So what do you guys have going on tonight?,[],0.0,0.0
3,11,Marshall,Have fun.,[],0.3,0.2
3,11,Barney,Thanks.  Crazy!,['(She leaves and he throws the drink)'],-0.275,0.55
3,13,Ted,"No, I just thought it would be cool to get a caterpillar tattoo, and then a few weeks went by, and all of a sudden...",[],0.04999999999999999,0.4166666666666667
3,13,Ted,"Well, I think you'll find I have a very high tolerance for pain. Just last night, I sat through the worst movie ever made.",[],-0.264,0.5895555555555555
3,13,Ted,"No, the worst movie... Manos: Hands of Fate.",[],-1.0,1.0
3,13,Ted,"Uh-huh. I don't believe you, Doctor.",[],0.0,0.0
3,13,Ted,"Hey. Hey, put that away. Tonight's on me.",[],0.0,0.0
3,13,Ted,"Come on, I insist.",[],0.0,0.0
3,13,Ted,"Oh, wow. Oh, yay. Wow, thank you. One, two, three, four.",[],0.1,1.0
3,13,Ted," 1, to Ted: Is something wrong?",[],-0.5,0.9
3,13,Ted,"No, it's just, um... I'm just a little embarrassed. I thought this was a date. But it's no big deal. Don't worry about it.",[],-0.09375,0.3
3,13,Ted," 1, to Ted: She's not allowed to date...",[],0.0,0.0
3,13,Ted,"Yeah, I got it.",[],0.0,0.0
3,13,Ted,"Yeah, yeah. Hey, you were right. Worst movie-going experience ever. Of course, it had nothing to do with the movie.",[],-0.35714285714285715,0.7678571428571428
3,13,Ted,"No, it's fine. I got to hang out with you on girls' night out. All right, so if you're not allowed to date a patient, I'll just... I'll wait until these ten session are up and then I'll ask you out then.",[],0.2341269841269841,0.3452380952380952
3,13,Ted,"Really? I'm getting mixed signals from you. I feel like you've been staring at my ass for quite some time. What, you're married?",[],0.15,0.2333333333333333
3,13,Ted,Boyfriend?,[],0.0,0.0
3,13,Ted,Lesbian?,[],0.0,0.0
3,13,Ted,Only date black guys?,[],-0.08333333333333333,0.7166666666666667
3,13,Ted,"And yet you can say with absolute confidence that ten weeks from now, if I ask you out on a date, your answer will be...",[],0.1,0.45
3,13,Robin,"No... Hmm. What could she mean when she says 'no'? I don't know, it is totally cryptic.",[],-0.15625,0.71875
3,13,Ted,This is far from over. We're talking ten weeks from now. Who knows what she'll want then? Do you know what you're going to want for lunch ten weeks from now?,[],0.03333333333333333,0.3333333333333333
3,13,Marshall,"Sloppy Joe, shrimp cocktail and a milk shake.",[],-0.4166666666666667,0.75
3,13,Barney,"Ted, do you know how long it takes a woman to decide whether or not she's going to sleep with a guy? 8.3 seconds. After that, her decision is made. She will not change her mind.",[],-0.05,0.4
3,13,Ted,That's ridiculous.,[],-0.3333333333333333,1.0
3,13,Barney,Is it? Describe your first 8.3 seconds with Stella.,[],0.25,0.3333333333333333
3,13,Ted,"So we got off to a rocky start. That may be a problem for some guys, but I get better over time. Right? I'm not some Top 40 song... easily digestible. I'm complex. I require time and multiple listens. I'm 'Stairway to Heaven'.",[],0.23650793650793647,0.4615079365079365
3,13,Robin,"Wow, Roger Daltrey just rolled over in his grave. That's not the right guy, is it? He's not even dead, is he?",[],0.061904761904761886,0.6452380952380952
3,13,Lily,"I think that's great, Ted. You can do whatever you set your mind to. In fact, you've inspired me. I'm going to stop biting my nails.",[],0.8,0.75
3,13,Marshall,"But, baby, you love biting your nails.",[],0.5,0.6
3,13,Lily,"I know, but I'm doing this for Ted. Hmm. God, this is really hard.",[],-0.2916666666666667,0.5416666666666666
3,13,Ted,"Give me ten sessions, I'm going to turn that ""no"" into a ""yes.""",[],0.0,0.0
3,13,Barney,"Really, Ted? You think so? Well, tell me, how did the rest of that session go?",[],0.2,0.2
3,13,Ted,"Yeah, well, I can handle pain. This one time I was playing tennis, and... ",['(He screams in a high-pitched ton)'],0.0,0.0
3,13,Ted,Here's to nine more great sessions.,[],0.65,0.625
3,13,Ted,"Still no. What's up with that? I mean, I juggled.",[],-0.3125,0.6875
3,13,Barney,You juggled? I thought you were trying to impress her.,[],0.0,0.0
3,13,Ted,You do magic. How is juggling any lamer than magic?,[],0.5,1.0
3,13,Barney,Magic's not lame.,[],0.375,0.875
3,13,Ted,I don't get it. I mean...,[],-0.3125,0.6875
3,13,Barney,Is this lame?,[],-0.5,0.75
3,13,Robin,"Oh, Barney, no, no. We said no fireballs at the table.",[],0.0,0.0
3,13,Marshall,What the hell is wrong with you?,[],-0.5,0.9
3,13,Robin,There's alcohol in here.,[],0.0,0.0
3,13,Lily,Barney...,[],0.0,0.0
3,13,Barney,I...,[],0.0,0.0
3,13,Lily,We've talked about this. It's a fire code violation.,[],0.0,0.0
3,13,Barney,"Yeah, but Ted provoked me.",[],0.0,0.0
3,13,Lily,"No, no, you are on a time-out. Go sit over there.",[],0.0,0.0
3,13,Barney,But...,[],0.0,0.0
3,13,Lily,Go!,[],0.0,0.0
3,13,Ted,Anyway... I don't get it. She should be into me by now.,[],0.0,0.0
3,13,Lily,"You know, you can do this, Ted. I said that I would stop biting my nails, and kablam-ey. It's just a challenge. It can't be easy to woo someone while you're sticking your naked butt in their face.",[],0.21666666666666667,0.6166666666666667
3,13,Marshall,"Works for baboons. It's called ""presenting.""",[],0.0,0.0
3,13,Ted,I got four sessions left. Ther-There's got to be an angle I'm not seeing.,[],0.0,0.0
3,13,Barney,"You can't turn a ""no"" into a ""yes,"" Ted. Can't be done.",[],0.0,0.0
3,13,Robin,"I don't know, Barney. I mean, sometimes persistence pays off. I said ""yes"" eventually.",[],-0.3125,0.6875
3,13,Barney,"No, you didn't. You were like, ""No, we can't, we're friends. It would mess up the dynamic of the group.""",[],-0.0875,0.17083333333333334
3,13,Robin,To Ted.,[],0.0,0.0
3,13,Barney,"Oh, right.",[],0.2857142857142857,0.5357142857142857
3,13,Ted,"Wait a second. Wait a second, I got the angle.",[],0.0,0.0
3,13,Ted,The receptionist. That's my way in.,[],0.0,0.0
3,13,Barney,I like this. Seduce the receptionist. That's a great plan.,[],0.8,0.75
3,13,Ted,That's not the plan. And how would that help me with Stella?,[],0.0,0.0
3,13,Barney,Who?,[],0.0,0.0
3,13,Ted,Here's the plan.,[],0.0,0.0
3,13,Ted,"Hi. Here. I stopped...  Hi, I stopped for coffee and I... and I thought I'd grab you something.",['(He takes the bag back and wait for stella to be able to see him to give it back to Abby)'],0.0,0.0
3,13,Ted,What?,[],0.0,0.0
3,13,Ted,And now... we wait.,[],0.0,0.0
3,13,Ted,Break it.,[],0.0,0.0
3,13,Ted,Abby is...?,[],0.0,0.0
3,13,Ted,"Oh, Abby. I thought you said ""Alan.""",[],0.0,0.0
3,13,Ted,"Right. Right, I thought I said ""Alan.""",[],0.2857142857142857,0.5357142857142857
3,13,Ted,Who's Abby?,[],0.0,0.0
3,13,Ted,Exactly.,[],0.25,0.25
3,13,Ted,What is happening?,[],0.0,0.0
3,13,Lily,"Ted. You just got to be yourself, no more gimmicks.",[],-0.25,0.5
3,13,Ted,"You're right, no more gimmicks. One more gimmick.",[],0.17857142857142858,0.5119047619047619
3,13,Ted,You know what's on her shelf? That self-help book 'The Power of Me'.,[],0.0,0.0
3,13,Ted,"I know, I know, but I thought if I read it, maybe we'd have something new to talk about.",[],0.13636363636363635,0.45454545454545453
3,13,Marshall,It's actually a great book. It taught me the power of complete memory.,[],0.45,0.575
3,13,Ted,Can I borrow your copy?,[],0.0,0.0
3,13,Marshall,I left it somewhere... I forget.,[],0.0,0.0
3,13,Ted,Hi. Ted Mosby for Dr. Zinman.,[],0.0,0.0
3,13,Ted,Telepathically?,[],0.0,0.0
3,13,Ted,"It's crazy. Yeah, I understand. I was just, uh, checking out the old bookshelf here. I see you've read 'The Power of Me'. It's funny...",[],-0.08333333333333333,0.7000000000000001
3,13,Ted,"Oh, thank God.  I couldn't agree more. That's total crap. I see people reading that on the subway and I just want to shout, ""Get a life, people!""",['(chuckling)'],-0.16666666666666666,0.6833333333333332
3,13,Ted,"What? No, that's... that's not mine. I've never seen that before in my life.",[],0.0,0.0
3,13,Ted,"Wha... no, you have me confused with someone else.",[],-0.4,0.7
3,13,Robin,"Ted, I hate to say this, but I think it's ""nail the receptionist"" time.",[],-0.8,0.9
3,13,Ted,I'm not gonna nail the receptionist.,[],0.0,0.0
3,13,Barney,"Ted, every little boy wants to grow up to nail the doctor or the lawyer. Somebody's gotta nail the receptionist.",[],0.0062500000000000056,0.3
3,13,Ted,No. I like Stella.,[],0.0,0.0
3,13,Barney,"Okay, I'm gonna stop you right there, Ted. Your little Stella is not so perfect.",[],0.3995535714285714,0.6339285714285714
3,13,Ted,What do you mean?,[],-0.3125,0.6875
3,13,Barney,"I went down there and checked her out for myself. Yeah. And while I was down there, I discovered that she had a secret, a terrible... terrible secret.",[],-0.5185185185185185,0.662962962962963
3,13,Ted,What? What is it?,[],0.0,0.0
3,13,Barney,"Hold on, I gotta pee.  Okay, I'm back. What's going on at work?",['(He stands up et goes to the toilets)'],0.25,0.25
3,13,Ted,What's the big secret?!,[],-0.25,0.39999999999999997
3,13,Barney,"Oh. Oh, right.",[],0.2857142857142857,0.5357142857142857
3,13,Barney,"Hi, I'd like to see Dr. Zinman, please.",[],0.0,0.0
3,13,Barney,"Oh, I just want to see her. Want to look at her, see what she looks like.",[],0.0,0.0
3,13,Barney,"I'm sorry, did I accidentally oprima numero dos when I called? Do you speak English? I want to see her!",[],-0.25,0.5
3,13,Barney,What are your credentials?!,[],0.0,0.0
3,13,Barney,I want to know who am I speaking with!,[],0.0,0.0
3,13,Barney,"At first she seemed great, beautiful, smart, way out of your league. But then, I overheard this conversation.",[],0.5285714285714286,0.681547619047619
3,13,Ted,Folliculaphilia?,[],0.0,0.0
3,13,Barney,Folliculaphilia.,[],0.0,0.0
3,13,Ted,What is that?,[],0.0,0.0
3,13,Barney,"Ted, your perfect woman can only be attracted to men with moustaches.",[],0.5,1.0
3,13,Ted,That is the stupidest thing I've ever heard. That's not real.,[],-0.1,0.30000000000000004
3,13,Barney,"You're right, Ted. I'm just making that up.",[],0.2857142857142857,0.5357142857142857
3,13,Ted,I know that you are because there's no such thing.,[],0.0,0.5
3,13,Robin,I got it a little bit.,[],-0.1875,0.5
3,13,Ted,"Hi. Uh, Ted Mosby for Dr. Zinman.",[],0.0,0.0
3,13,Ted,Why? Just why?,[],0.0,0.0
3,13,Barney,Y-you don't remember?,[],0.0,0.0
3,13,Barney,I'll bet anyone ten bucks I can get Ted to grow a moustache.,[],0.0,0.0
3,13,Ted,Uh... okay.,[],0.5,0.5
3,13,Ted,You sabotaged my next to last chance with Stella for ten dollars?,[],0.0,0.022222222222222223
3,13,Barney,"I know. I would've done it for free. But, no. You owe me ten bucks.",[],0.2,0.4
3,13,Ted,"This is awful. My-my tenth session is next week. I'm gonna ask her out, and she's gonna say the most demoralizing syllable in the English language... no. You know what? Just forget it. I'm not even gonna ask her.",[],-0.125,0.375
3,13,Lily,"No, you have to. She likes you. She said so herself.  I mean...",['(clearing throat)'],-0.3125,0.6875
3,13,Ted,"Oh, my God, you went and saw her, too.",[],0.0,0.0
3,13,Lily,"I swear to you, I did not.",[],0.0,0.0
3,13,Marshall,My wife's always getting on me about my dry elbows. So good to be in a relationship. Anyone special in your life? Or maybe just someone you're interested in? Interes-ted in?,[],0.3101190476190476,0.5678571428571428
3,13,Marshall,"Irregular? Oh, my God. This is it. It's all over.",[],0.0,0.0
3,13,Marshall,"Can you stop talking about your other patients?! I'm dying here, woman!",[],-0.1953125,0.375
3,13,Marshall,"Okay. Hey, what was it you were saying before about the guy with the butterfly tattoo?",[],0.5,0.5
3,13,Marshall,Oh. Okay. Thank you.,[],0.5,0.5
3,13,Ted,No.,[],0.0,0.0
3,13,Marshall,Yes.,[],0.0,0.0
3,13,Ted,"She said ""crush""? And she was talking about me?",[],0.0,0.0
3,13,Ted,"Stella...now that I'm no longer your patient, would you like to have dinner with me?",[],0.0,0.0
3,13,Ted,"Oh, no.",[],0.0,0.0
3,13,Ted,I am gonna kill Marshall.,[],0.0,0.0
3,13,Ted,"Oh, my God, this is worse than the laser.",[],-0.4,0.6
3,13,Ted,There it is... she's a mom. It's just not gonna happen.,[],0.0,0.0
3,13,Marshall,"Sorry, dude. Have a shrimp.",[],-0.5,1.0
3,13,Ted,I'm good. I guess I got no one but myself to blame. She told me right from the start she was gonna say no and sure enough... Wait a minute.,[],0.37142857142857144,0.6311507936507936
3,13,Ted,You didn't actually say no.,[],0.0,0.1
3,13,Ted,"All this time you were, uh, you were supposed to say no, but you didn't... I checked the transcript. So, here's what I'm proposing. Uh... You only have two minutes, right?",[],0.14285714285714285,0.7678571428571428
3,13,Ted,"Okay. You want to, uh... go on a a two-minute date with me?",[],0.5,0.5
3,13,Ted,Great. And... go. Taxi!,[],1.0,0.75
3,13,Ted,I know.,[],0.0,0.0
3,13,Ted,"380 West 22nd, please. And step on it. We're in a hurry.",[],0.0,0.0
